"1614","称","chēng","call; say; name; commend; weigh","5","1423","A horizontal rod balanced on a stand, with weights hanging from each end to measure the weight of an object placed under it.","""称"" (chēng) generally means ""scale"" or can be used as a verb to mean ""to call/label"". It is commonly used in both noun and verb forms. Other words that could sometimes substitute include ""weigh"", but context determines the precise meaning.",""
"1615","提出","tí chū","put forward; propose; raise","2","1419","Imagine a golden thread gently lifting and pulling out something from within, perhaps an idea or a proposal emerging gracefully as it comes to the surface.","To make or put forward an idea, suggestion, plan, etc., especially in a meeting or discussion. This verb is commonly used and can be translated as **suggest**, **propose**, **advocate**, **recommend**, or **present** depending on the context.",""
"1616","太阳","tàiyáng","sun","2","1419","","",""
"1617","午餐","wǔ cān","lunch","2","1419","","",""
"1618","午饭","wǔ fàn","lunch","1","1418","","",""
"1619","暂时","zànshí","temporary","5","1418","","",""
"1620","据","jù","according to; seize; depend","6","1418","Imagine an ancient tablet, inscribed with hieroglyphs of a mythical dog guarding sacred knowledge, while a bundle of fresh bamboo slips rests beside it as the medium for recording truth.","""据"" (jù) primarily means ""according to"" or ""based on,"" used in phrases like “根据” which refers to the basis for reasoning or action. It is very commonly used and can be found in both spoken and written contexts, often indicating evidence or reference points. Other words that might serve similar purposes include ""依据"" (yījù) meaning foundation or reliance, and ""凭借"" (píngjiè) which also means depending on something to achieve an aim.",""
"1621","优秀","yōuxiù","excellent","4","1413","","",""
"1622","亲自","qīnzì","personally","3","1412","","",""
"1623","歌曲","gē qǔ","song","5","1411","Song: A single musical note spiraling upward, leaving trails of sound particles behind it.","",""
"1624","迟","chí","late; delayed; slow","5","1411","","",""
"1625","极","jí","extremely","4","1408","A person standing on an ice mountain in the north pole, surrounded by snow and ice.","",""
"1626","笑话儿","xiào huàr","joke","2","1407","","",""
"1627","笑话","xiàohua","joke","2","1407","","",""
"1628","可惜","kěxī","unfortunately","5","1407","A single, wilting flower in a broken vase","",""
"1629","响","xiǎng","loud","2","1405","A visual of a musical bow player, with the sound waves spreading out from their hands.","",""
"1630","石头","shítou","stone","3","1405","A dark rock stands lonely on the cliff, weathered by wind and rain through the years.","",""
"1631","屋","wū","house; room","5","1401","","",""
"1632","细节","xìjié","details","4","1400","","",""
"1633","顶","dǐng","top","4","1400","The highest point of mountains piercing through the clouds in the sky.","",""
"1634","科学","kēxué","science","2","1399","","",""
"1635","迷","mí","fan; confused; be crazy about","3","1399","","",""
"1636","笨","bèn","stupid","4","1399","","",""
"1637","塔","tǎ","tower","6","1399","","",""
"1638","有的","yǒu de","some","1","1398","Imagine a piece of golden thread hanging from an object, symbolizing possession or belonging.","",""
"1639","道理","dàolǐ","truth","2","1397","","",""
"1640","船长","chuán zhǎng","captain; skipper","6","1396","","",""
"1641","歌手","gē shǒu","singer; vocalist","3","1395","","",""
"1642","运气","yùnqi","luck","4","1394","","",""
"1643","主要","zhǔyào","main","2","1393","The primary route or the central idea, often symbolized by a clear path leading forward.","The Chinese word ""主要"" primarily means 'main' or 'chief', and it can be translated as mainly (adverb) when referring to the main focus, time, or aspect. It is commonly used in various contexts to emphasize something of primary importance or significance. Other words that might convey similar meanings include primary, leading, principal, key, major, central, and essential depending on the specific situation.",""
"1644","同事","tóngshì","Colleague","2","1392","Two colleagues working side-by-side on a shared screen.","",""
"1645","喊","hǎn","shout","2","1392","A person opens their mouth wide, letting out a sound that echoes through the still air.","",""
"1646","烟","yān","smoke; tobacco; be irritated by","3","1392","","",""
"1647","餐厅","cāntīng","Restaurant","5","1392","Frying pans sizzle golden food in a cozy restaurant kitchen.","",""
"1648","各","gè","various","3","1391","Picture a split river flowing into two separate paths, symbolizing the diversity of people and their individual journeys.","Each or every (usually referring to each of two or more things mentioned). It is commonly used. Other words that could be used in similar contexts are particular, individual, separate, or various depending on the context.","1. 每人分各一支笔。   2. 他的两本书内容各不相同。   3. 我们俩比赛跑步，各跑了三圈。"
"1649","美女","měi nǚ","belle ; beauty; beautiful woman","4","1389","","",""
"1650","距离","jùlí","distance","4","1387","","",""
"1651","毒","dú","poison; toxin; narcotics; poisonous","5","1384","","",""
"1652","讲话","jiǎng huà","speak; talk","2","1383","","",""
"1653","制作","zhìzuò","Make","3","1383","Forging metal on a blacksmith's anvil, molten sparks flying as the hammer strikes.","",""
"1654","摔","shuāi","fall; break; throw; fling; lose one's","5","1382","","",""
"1655","团队","tuán duì","team","6","1377","A group of people forming concentric circles, symbolizing unity and collaboration.","",""
"1656","早就","zǎo jiù","long since","2","1375","","",""
"1657","相处","xiāngchǔ","Get along with","4","1374","","",""
"1658","鼻子","bízi","nose","5","1374","","",""
"1659","罢了","bà le","let it pass; that's all; (auxiliary","6","1373","","",""
"1660","度过","dùguò","Spend","4","1372","At dusk, a figure stands on the bridge, watching the sunset.","",""
"1661","归","guī","return; go back","4","1372","Family gathering under warm light.","",""
"1662","绝","jué","cut off; exhausted;","6","1372","Standing at the peak, overlooking a vast expanse below.","",""
"1663","关注","guān zhù","attention; follow with interest; pay","3","1369","An eye looking intently at a small glowing light, symbolizing close attention and focus.","Follow, as in to follow someone on social media or to pay attention to something. It is very commonly used and refers to the act of closely watching or tracking a person or topic. Other words that could be used include ""watch"" or ""track"".",""
"1664","大部分","dà bù fèn","most","2","1367","","",""
"1665","窗户","chuānghu","Window","4","1367","","",""
"1666","空气","kōngqì","atmosphere","2","1365","Clear, invisible air flows through the open window of a room, touching every surface gently.","",""
"1667","护士","hùshi","Nurse","4","1365","","",""
"1668","分享","fēn xiǎng","share; partake","5","1362","Sharing a moment, two figures under the sun with broad smiles.","",""
"1669","后悔","hòuhuǐ","regret","5","1358","The regret of a young man tearing down his flawed artwork.","",""
"1670","信仰","xìnyǎng","Faith","6","1358","","",""
"1671","保安","bǎo ān","security guard; public security;","3","1357","","",""
"1672","媒体","méitǐ","media","3","1357","Picture a network of flowing silk ribbons connecting various objects, symbolizing the medium through which information is conveyed and shared.","",""
"1673","赶紧","gǎnjǐn","Quickly","3","1356","Quick as an arrow - like a flash of lightning.","",""
"1674","角","jiǎo","horn","2","1355","","",""
"1675","匹","pǐ","Horse (measure word)","5","1355","","",""
"1676","建立","jiànlì","establish","3","1354","Imagine two parts coming together under a shaded canopy, forming the base of a structure with solid ground below. The top part connects to form something new and stable above","""建立"" (lìshèng) means to set up or found, typically something new like an organization or a relationship. It is commonly used and can be translated as ""set up,"" ""establish,"" ""founding,"" or depending on the context, ""create"" or ""construct.""",""
"1677","印","yìn","seal; stamp; mark; print;","6","1353","","",""
